Date of Race,Time,Track,Horse,Distance,Place,Industry SP,Betfair SP,Predicted_Win_Probability,Race_ID,Predicted_Rank,Top_3_Flag,Odds_To_Use,Expected_Value,Field_Size,Kelly_Fraction,Reject_Reason,Winrate_Threshold,Bet_Placed,Stake,Actual_Result,Bet_Return,Bankroll_After_Race,Max_Bankroll,Drawdown,R_Multiple
2024-12-28,14:55:00,NEWBURY,Its Hard To Know,2m4½f,6.0,15.0,16.88,0.020588080633133363,2024-12-28_14:55:00,4.0,False,15.0,-0.6911787905029996,7,-0.04936991360735711,kelly_low|ev_low|,0,False,100.0,0,0.0,13182.508623133,13489.539426835701,307.0308037027007,0.0
2025-01-15,13:55:00,NEWBURY,Sherminator,2m½f,1.0,3.75,4.07,0.26785529435082833,2025-01-15_13:55:00,2.0,True,3.75,0.004457353815606302,7,0.0016208559329477462,odds_low|,0,False,100.0,1,0.0,13082.508623133,13489.539426835701,407.0308037027007,0.0
2025-01-15,13:55:00,NEWBURY,Lenjoleur De Palma,2m½f,4.0,10.0,15.24,0.15294564379749417,2025-01-15_13:55:00,4.0,False,10.0,0.5294564379749417,7,0.05882849310832686,,0,True,100.0,0,-100.0,13082.508623133,13489.539426835701,407.0308037027007,-1.0
2025-02-08,14:25:00,NEWBURY,Hitman,2m7½f,2.0,5.0,5.76,0.26073326212740433,2025-02-08_14:25:00,2.0,True,5.0,0.30366631063702165,7,0.07591657765925541,odds_low|,0,False,100.0,0,0.0,12982.508623133,13489.539426835701,507.0308037027007,0.0
2025-02-08,14:25:00,NEWBURY,Fugitif,2m7½f,6.0,13.0,16.22,0.12074533253295544,2025-02-08_14:25:00,4.0,False,13.0,0.5696893229284208,7,0.04747411024403506,,0,True,100.0,0,-100.0,12982.508623133,13489.539426835701,507.0308037027007,-1.0
2025-02-28,14:13:00,NEWBURY,Bobby Socks,2m4½f,4.0,3.2,3.58,0.26437925867136697,2025-02-28_14:13:00,2.0,True,3.2,-0.1539863722516257,7,-0.06999380556892076,kelly_low|ev_low|odds_low|,0,False,100.0,0,0.0,12982.508623133,13489.539426835701,507.0308037027007,0.0
2025-02-28,14:13:00,NEWBURY,Star Of Affinity,2m4½f,3.0,5.5,6.5,0.15342236267420445,2025-02-28_14:13:00,4.0,False,5.5,-0.15617700529187561,7,-0.03470600117597236,kelly_low|ev_low|,0,False,100.0,0,0.0,12982.508623133,13489.539426835701,507.0308037027007,0.0
2025-03-21,14:30:00,NEWBURY,Havaila,2m7½f,2.0,4.0,4.3,0.13297378647174155,2025-03-21_14:30:00,4.0,False,4.0,-0.4681048541130338,7,-0.15603495137101128,kelly_low|ev_low|odds_low|,0,False,100.0,0,0.0,12982.508623133,13489.539426835701,507.0308037027007,0.0
2025-03-21,14:30:00,NEWBURY,Art Of Diplomacy,2m7½f,3.0,4.5,5.15,0.198329913351689,2025-03-21_14:30:00,2.0,True,4.5,-0.1075153899173994,7,-0.030718682833542683,kelly_low|ev_low|odds_low|,0,False,100.0,0,0.0,12982.508623133,13489.539426835701,507.0308037027007,0.0
2025-04-11,16:10:00,NEWBURY,Charging Thunder,2m½f,2.0,4.0,4.6,0.17552914413137047,2025-04-11_16:10:00,2.0,True,4.0,-0.2978834234745181,7,-0.09929447449150604,kelly_low|ev_low|odds_low|,0,False,100.0,0,0.0,12982.508623133,13489.539426835701,507.0308037027007,0.0
2025-04-11,16:10:00,NEWBURY,Dreams Adozen,2m½f,7.0,17.0,18.81,0.08824434804162135,2025-04-11_16:10:00,4.0,False,17.0,0.5001539167075628,7,0.031259619794222676,odds_high|,0,False,100.0,0,0.0,12982.508623133,13489.539426835701,507.0308037027007,0.0
2025-04-12,13:25:00,NEWBURY,Ancient Wisdom,1m4f,7.0,3.0,3.35,0.3692704540268666,2025-04-12_13:25:00,2.0,True,3.0,0.10781136208059972,7,0.05390568104029986,odds_low|,0,False,100.0,0,0.0,12982.508623133,13489.539426835701,507.0308037027007,0.0
2025-04-12,13:25:00,NEWBURY,Bellum Justum,1m4f,5.0,6.0,6.84,0.051719210974162884,2025-04-12_13:25:00,4.0,False,6.0,-0.6896847341550227,7,-0.13793694683100455,kelly_low|ev_low|,0,False,100.0,0,0.0,12982.508623133,13489.539426835701,507.0308037027007,0.0
2025-04-12,16:19:00,NEWBURY,Furthur,1m3f,1.0,4.5,5.04,0.1988369369098348,2025-04-12_16:19:00,2.0,True,4.5,-0.10523378390574334,7,-0.030066795401640953,kelly_low|ev_low|odds_low|,0,False,100.0,1,0.0,12882.508623133,13489.539426835701,607.0308037027007,0.0
2025-04-12,16:19:00,NEWBURY,Al Wasl Storm,1m3f,7.0,9.5,10.73,0.12849138495579604,2025-04-12_16:19:00,4.0,False,9.5,0.22066815708006238,7,0.025960959656477926,,0,True,100.0,0,-100.0,12882.508623133,13489.539426835701,607.0308037027007,-1.0
2025-05-17,12:50:00,NEWBURY,Al Aasy,1m4f,4.0,3.25,3.49,0.1295255414090254,2025-05-17_12:50:00,4.0,False,3.25,-0.5790419904206675,7,-0.2573519957425189,kelly_low|ev_low|odds_low|,0,False,100.0,0,0.0,12733.237624913188,13489.539426835701,756.3018019225128,0.0
2025-05-17,12:50:00,NEWBURY,El Cordobes,1m4f,3.0,5.5,6.6,0.2766217797028298,2025-05-17_12:50:00,2.0,True,5.5,0.521419788365564,7,0.11587106408123644,,0,True,149.2709982198125,0,-149.2709982198125,12733.237624913188,13489.539426835701,756.3018019225128,-1.0
2025-06-24,17:40:00,NEWBURY,Mrembo,1m3f,6.0,7.5,8.4,0.1818134875839277,2025-06-24_17:40:00,2.0,True,7.5,0.3636011568794577,7,0.05593863951991657,,0,True,100.0,0,-100.0,12533.237624913188,13489.539426835701,956.3018019225128,-1.0
2025-06-24,17:40:00,NEWBURY,Educate,1m3f,4.0,11.0,17.93,0.14235594537635016,2025-06-24_17:40:00,4.0,False,11.0,0.5659153991398516,7,0.056591539913985155,,0,True,100.0,0,-100.0,12533.237624913188,13489.539426835701,956.3018019225128,-1.0
2025-06-24,19:45:00,NEWBURY,Tolerance,7f,3.0,7.0,8.4,0.18068705328312737,2025-06-24_19:45:00,2.0,True,7.0,0.26480937298189156,7,0.04413489549698193,,0,True,100.0,0,-100.0,12333.237624913188,13489.539426835701,1156.3018019225128,-1.0
2025-06-24,19:45:00,NEWBURY,Graduated,7f,4.0,7.0,7.4,0.15859660569966263,2025-06-24_19:45:00,4.0,False,7.0,0.11017623989763847,7,0.018362706649606413,,0,True,100.0,0,-100.0,12333.237624913188,13489.539426835701,1156.3018019225128,-1.0
2025-07-03,21:00:00,NEWBURY,Telepathic,1m2f,2.0,3.5,4.27,0.21986055578738273,2025-07-03_21:00:00,2.0,True,3.5,-0.23048805474416045,7,-0.09219522189766419,kelly_low|ev_low|odds_low|,0,False,100.0,0,0.0,13183.237624913188,13489.539426835701,306.3018019225128,0.0
2025-07-03,21:00:00,NEWBURY,His Finest Hour,1m2f,1.0,9.5,13.0,0.14765745389825846,2025-07-03_21:00:00,4.0,False,9.5,0.4027458120334553,7,0.04738186023923003,,0,True,100.0,1,850.0,13183.237624913188,13489.539426835701,306.3018019225128,8.5
2025-07-10,20:55:00,NEWBURY,Westlain,1m5½f,7.0,5.0,5.82,0.21758911313013002,2025-07-10_20:55:00,2.0,True,5.0,0.08794556565065004,7,0.02198639141266251,odds_low|,0,False,100.0,0,0.0,13183.237624913188,13489.539426835701,306.3018019225128,0.0
2025-07-10,20:55:00,NEWBURY,Jimmy Mark,1m5½f,5.0,6.5,7.01,0.15229547630834808,2025-07-10_20:55:00,4.0,False,6.5,-0.01007940399573748,7,-0.0018326189083159054,kelly_low|ev_low|,0,False,100.0,0,0.0,13183.237624913188,13489.539426835701,306.3018019225128,0.0
